Id_oceny,Data,Id_ucznia,id_przedmiotu,Ocena
2801,2014-10-02,617/2013,26,2
4971,2014-10-20,616/2013,26,2
7470,2014-11-06,610/2013,26,2
9909,2014-11-24,608/2013,26,2
2661,2014-10-01,606/2013,26,2
2873,2014-10-02,604/2013,26,2
8697,2014-11-14,600/2013,26,2
3620,2014-10-08,598/2013,26,2
6049,2014-10-27,595/2013,26,2
8753,2014-11-14,590/2013,26,2
7584,2014-11-06,588/2013,26,2
11223,2014-12-03,585/2013,26,2
466,2014-09-17,580/2013,26,2
652,2014-09-18,576/2013,26,2
4763,2014-10-16,573/2013,26,2
4050,2014-10-13,568/2013,26,2
1248,2014-09-23,566/2013,26,2
4470,2014-10-15,562/2013,26,2
9400,2014-11-20,556/2013,26,2
5278,2014-10-21,554/2013,26,2
7439,2014-11-06,553/2013,26,2
4183,2014-10-13,548/2013,26,2
4880,2014-10-17,544/2013,26,2
4111,2014-10-13,541/2013,26,2
11859,2014-12-09,538/2013,26,2
4957,2014-10-17,532/2013,26,2
5001,2014-10-20,531/2013,26,2
6912,2014-11-03,529/2013,26,2
9680,2014-11-21,528/2013,26,2
10265,2014-11-26,524/2013,26,2
9728,2014-11-21,518/2013,26,2
2264,2014-09-29,511/2012,26,2
12828,2014-12-16,468/2012,26,2
5063,2014-10-20,452/2012,26,2
11731,2014-12-08,448/2012,26,2
4345,2014-10-14,426/2012,26,2
6091,2014-10-27,413/2012,26,2
785,2014-09-18,407/2012,26,2
8403,2014-11-13,381/2012,26,2
10864,2014-12-01,353/2012,26,2
3347,2014-10-07,349/2012,26,2
4649,2014-10-16,337/2012,26,2
9600,2014-11-21,331/2012,26,2
2299,2014-09-29,327/2012,26,2
3270,2014-10-06,320/2012,26,2
6713,2014-10-31,298/2012,26,2
11750,2014-12-08,293/2012,26,2
5712,2014-10-23,289/2012,26,2
12538,2014-12-12,275/2012,26,2
3334,2014-10-07,269/2012,26,2
1287,2014-09-23,678/2013,26,1
12788,2014-12-16,661/2013,26,1
10735,2014-12-01,630/2013,26,1
12926,2014-12-17,618/2013,26,1
6975,2014-11-03,597/2013,26,1
3509,2014-10-08,552/2013,26,1
5619,2014-10-23,551/2013,26,1
12358,2014-12-11,520/2013,26,1
10510,2014-11-28,399/2012,26,1
12519,2014-12-12,321/2012,26,1
11533,2014-12-05,879/2014,25,6
9249,2014-11-19,872/2014,25,6
10596,2014-11-28,867/2014,25,6
12474,2014-12-12,841/2014,25,6
11164,2014-12-03,826/2014,25,6
3865,2014-10-10,825/2014,25,6
7382,2014-11-05,808/2014,25,6
9121,2014-11-18,807/2014,25,6
5320,2014-10-21,805/2014,25,6
8222,2014-11-12,805/2014,25,6
11484,2014-12-05,803/2014,25,6
390,2014-09-16,797/2014,25,6
10012,2014-11-25,784/2014,25,6
7260,2014-11-05,767/2014,25,6
10352,2014-11-27,759/2014,25,6
6530,2014-10-30,741/2014,25,6
10145,2014-11-26,741/2014,25,6
4580,2014-10-15,713/2014,25,6
2760,2014-10-02,879/2014,25,5
5965,2014-10-27,869/2014,25,5
10368,2014-11-27,863/2014,25,5
4582,2014-10-15,861/2014,25,5
6591,2014-10-30,854/2014,25,5
1046,2014-09-22,847/2014,25,5
10079,2014-11-25,841/2014,25,5
2533,2014-10-01,836/2014,25,5
4165,2014-10-13,835/2014,25,5
6519,2014-10-30,832/2014,25,5
12570,2014-12-15,824/2014,25,5
311,2014-09-16,819/2014,25,5
9236,2014-11-19,813/2014,25,5
13167,2014-12-18,809/2014,25,5
6259,2014-10-28,807/2014,25,5
3918,2014-10-10,795/2014,25,5
7939,2014-11-10,785/2014,25,5
7620,2014-11-07,783/2014,25,5
422,2014-09-17,782/2014,25,5
5002,2014-10-20,779/2014,25,5
12549,2014-12-15,776/2014,25,5
9081,2014-11-18,761/2014,25,5
3313,2014-10-07,757/2014,25,5
3168,2014-10-06,753/2014,25,5
2419,2014-09-30,744/2014,25,5
2272,2014-09-29,735/2014,25,5
3979,2014-10-10,731/2014,25,5
11353,2014-12-04,730/2014,25,5
9352,2014-11-19,729/2014,25,5
13087,2014-12-18,729/2014,25,5
12588,2014-12-15,726/2014,25,5
9361,2014-11-19,720/2014,25,5
1485,2014-09-23,714/2014,25,5
4386,2014-10-14,713/2014,25,5
2865,2014-10-02,712/2014,25,5
563,2014-09-17,711/2014,25,5
8927,2014-11-17,707/2014,25,5
12982,2014-12-17,702/2014,25,5
8652,2014-11-14,882/2014,25,4
12918,2014-12-17,881/2014,25,4
5416,2014-10-22,880/2014,25,4
9557,2014-11-21,879/2014,25,4
7963,2014-11-10,877/2014,25,4
13104,2014-12-18,869/2014,25,4
5837,2014-10-24,866/2014,25,4
8142,2014-11-11,864/2014,25,4
7783,2014-11-07,862/2014,25,4
11073,2014-12-03,861/2014,25,4
5854,2014-10-24,860/2014,25,4
2467,2014-09-30,859/2014,25,4
8452,2014-11-13,857/2014,25,4
2160,2014-09-29,853/2014,25,4
3602,2014-10-08,848/2014,25,4
5449,2014-10-22,847/2014,25,4
7033,2014-11-03,844/2014,25,4
11182,2014-12-03,842/2014,25,4
10082,2014-11-25,839/2014,25,4
4543,2014-10-15,835/2014,25,4
5376,2014-10-22,829/2014,25,4
581,2014-09-17,823/2014,25,4
2514,2014-09-30,819/2014,25,4
6482,2014-10-30,813/2014,25,4
1790,2014-09-25,811/2014,25,4
7486,2014-11-06,800/2014,25,4
3273,2014-10-06,798/2014,25,4
2853,2014-10-02,791/2014,25,4
6969,2014-11-03,789/2014,25,4
9738,2014-11-21,788/2014,25,4
11566,2014-12-05,786/2014,25,4
7338,2014-11-05,785/2014,25,4
9901,2014-11-24,785/2014,25,4
3438,2014-10-07,775/2014,25,4
1281,2014-09-23,770/2014,25,4
2530,2014-10-01,770/2014,25,4
12340,2014-12-11,770/2014,25,4
2684,2014-10-01,769/2014,25,4
12631,2014-12-15,769/2014,25,4
11471,2014-12-05,766/2014,25,4
10679,2014-11-28,757/2014,25,4
6248,2014-10-28,752/2014,25,4
460,2014-09-17,751/2014,25,4
6238,2014-10-28,751/2014,25,4
5800,2014-10-24,748/2014,25,4
2229,2014-09-29,738/2014,25,4
5419,2014-10-22,729/2014,25,4
9711,2014-11-21,729/2014,25,4
9276,2014-11-19,728/2014,25,4
8377,2014-11-13,717/2014,25,4
10601,2014-11-28,717/2014,25,4
12209,2014-12-11,716/2014,25,4
13181,2014-12-18,707/2014,25,4
12280,2014-12-11,704/2014,25,4
6759,2014-10-31,703/2014,25,4
12825,2014-12-16,701/2014,25,4
11282,2014-12-04,880/2014,25,3
6347,2014-10-29,875/2014,25,3
10421,2014-11-27,875/2014,25,3
1969,2014-09-26,873/2014,25,3
6376,2014-10-29,873/2014,25,3
4333,2014-10-14,869/2014,25,3
6316,2014-10-29,863/2014,25,3
10406,2014-11-27,857/2014,25,3
11056,2014-12-02,857/2014,25,3
825,2014-09-19,851/2014,25,3
9658,2014-11-21,845/2014,25,3
12404,2014-12-12,842/2014,25,3
9871,2014-11-24,835/2014,25,3
8413,2014-11-13,831/2014,25,3
8150,2014-11-11,829/2014,25,3
9644,2014-11-21,826/2014,25,3
11426,2014-12-04,826/2014,25,3
3618,2014-10-08,825/2014,25,3
5788,2014-10-24,823/2014,25,3
10065,2014-11-25,816/2014,25,3
5136,2014-10-20,810/2014,25,3
7527,2014-11-06,808/2014,25,3
6544,2014-10-30,801/2014,25,3
11157,2014-12-03,801/2014,25,3
338,2014-09-16,791/2014,25,3
1818,2014-09-25,787/2014,25,3
2757,2014-10-02,786/2014,25,3
9300,2014-11-19,767/2014,25,3
6359,2014-10-29,763/2014,25,3
9863,2014-11-24,763/2014,25,3
6505,2014-10-30,758/2014,25,3
11535,2014-12-05,757/2014,25,3
1833,2014-09-25,752/2014,25,3
10092,2014-11-25,751/2014,25,3
12008,2014-12-09,749/2014,25,3
12059,2014-12-10,749/2014,25,3
3066,2014-10-03,747/2014,25,3
4611,2014-10-16,745/2014,25,3
4574,2014-10-15,742/2014,25,3
8687,2014-11-14,739/2014,25,3
4648,2014-10-16,736/2014,25,3
3261,2014-10-06,735/2014,25,3
6492,2014-10-30,735/2014,25,3
12047,2014-12-10,733/2014,25,3
8014,2014-11-11,732/2014,25,3
4788,2014-10-17,729/2014,25,3
4065,2014-10-13,725/2014,25,3
8892,2014-11-17,720/2014,25,3
5916,2014-10-27,719/2014,25,3
12556,2014-12-15,714/2014,25,3
13182,2014-12-18,711/2014,25,3
2677,2014-10-01,710/2014,25,3
3589,2014-10-08,701/2014,25,3
8107,2014-11-11,701/2014,25,3
4294,2014-10-14,882/2014,25,2
9213,2014-11-19,879/2014,25,2
9114,2014-11-18,870/2014,25,2
1093,2014-09-22,863/2014,25,2
8268,2014-11-12,861/2014,25,2
3278,2014-10-07,854/2014,25,2
3703,2014-10-09,851/2014,25,2
10650,2014-11-28,850/2014,25,2
5354,2014-10-22,845/2014,25,2
2545,2014-10-01,843/2014,25,2
10371,2014-11-27,841/2014,25,2
9632,2014-11-21,839/2014,25,2
5907,2014-10-27,832/2014,25,2
53,2014-09-15,829/2014,25,2
3805,2014-10-09,823/2014,25,2
446,2014-09-17,817/2014,25,2
9437,2014-11-20,817/2014,25,2
42,2014-09-15,814/2014,25,2
1267,2014-09-23,813/2014,25,2
7776,2014-11-07,807/2014,25,2
928,2014-09-19,804/2014,25,2
3885,2014-10-10,801/2014,25,2
2548,2014-10-01,795/2014,25,2
9247,2014-11-19,792/2014,25,2
2589,2014-10-01,791/2014,25,2
11721,2014-12-08,783/2014,25,2
646,2014-09-18,779/2014,25,2
10539,2014-11-28,776/2014,25,2
9570,2014-11-21,775/2014,25,2
8823,2014-11-17,773/2014,25,2
12605,2014-12-15,773/2014,25,2
3468,2014-10-08,768/2014,25,2
9703,2014-11-21,767/2014,25,2
13194,2014-12-18,765/2014,25,2
9113,2014-11-18,760/2014,25,2
1061,2014-09-22,754/2014,25,2
6632,2014-10-30,747/2014,25,2
203,2014-09-15,745/2014,25,2
200,2014-09-15,730/2014,25,2
1501,2014-09-23,723/2014,25,2
7977,2014-11-10,719/2014,25,2
5918,2014-10-27,711/2014,25,2
6089,2014-10-27,821/2014,25,1
267,2014-09-16,794/2014,25,1
8171,2014-11-11,711/2014,25,1
3397,2014-10-07,707/2014,25,1
1525,2014-09-23,881/2014,24,6
2356,2014-09-30,880/2014,24,6
9157,2014-11-18,852/2014,24,6
8001,2014-11-11,840/2014,24,6
4492,2014-10-15,837/2014,24,6
2269,2014-09-29,824/2014,24,6
5940,2014-10-27,820/2014,24,6
2575,2014-10-01,818/2014,24,6
6212,2014-10-28,792/2014,24,6
12350,2014-12-11,774/2014,24,6
5069,2014-10-20,771/2014,24,6
1541,2014-09-24,769/2014,24,6
2230,2014-09-29,764/2014,24,6
5652,2014-10-23,758/2014,24,6
10756,2014-12-01,754/2014,24,6
2829,2014-10-02,752/2014,24,6
1907,2014-09-25,750/2014,24,6
6970,2014-11-03,733/2014,24,6
1026,2014-09-22,715/2014,24,6
1139,2014-09-22,705/2014,24,6
2644,2014-10-01,880/2014,24,5
6097,2014-10-28,880/2014,24,5
5948,2014-10-27,876/2014,24,5
12290,2014-12-11,870/2014,24,5
12615,2014-12-15,865/2014,24,5
11900,2014-12-09,860/2014,24,5
3135,2014-10-06,858/2014,24,5
1379,2014-09-23,849/2014,24,5
2165,2014-09-29,844/2014,24,5
4621,2014-10-16,843/2014,24,5
596,2014-09-17,836/2014,24,5
11283,2014-12-04,833/2014,24,5
10204,2014-11-26,830/2014,24,5
7502,2014-11-06,827/2014,24,5
8425,2014-11-13,826/2014,24,5
10996,2014-12-02,824/2014,24,5
286,2014-09-16,820/2014,24,5
5541,2014-10-23,818/2014,24,5
8956,2014-11-17,815/2014,24,5
5248,2014-10-21,814/2014,24,5
6165,2014-10-28,814/2014,24,5
1439,2014-09-23,808/2014,24,5
9659,2014-11-21,806/2014,24,5
9153,2014-11-18,805/2014,24,5
8959,2014-11-17,801/2014,24,5
13008,2014-12-17,792/2014,24,5
12440,2014-12-12,790/2014,24,5
7389,2014-11-05,788/2014,24,5
7435,2014-11-06,783/2014,24,5
11812,2014-12-08,780/2014,24,5
4204,2014-10-13,777/2014,24,5
10146,2014-11-26,774/2014,24,5
1297,2014-09-23,771/2014,24,5
5767,2014-10-24,771/2014,24,5
4780,2014-10-17,752/2014,24,5
5715,2014-10-23,752/2014,24,5
1004,2014-09-22,746/2014,24,5
7345,2014-11-05,743/2014,24,5
5011,2014-10-20,739/2014,24,5
11357,2014-12-04,736/2014,24,5
5870,2014-10-24,730/2014,24,5
12680,2014-12-15,726/2014,24,5
4837,2014-10-17,718/2014,24,5
4221,2014-10-14,712/2014,24,5
9594,2014-11-21,704/2014,24,5
7106,2014-11-04,702/2014,24,5
9412,2014-11-20,883/2014,24,4
2099,2014-09-26,882/2014,24,4
1320,2014-09-23,881/2014,24,4
1703,2014-09-24,878/2014,24,4
6603,2014-10-30,876/2014,24,4
10417,2014-11-27,873/2014,24,4
3264,2014-10-06,871/2014,24,4
6746,2014-10-31,870/2014,24,4
6991,2014-11-03,864/2014,24,4
10986,2014-12-02,861/2014,24,4
9066,2014-11-18,858/2014,24,4
8796,2014-11-17,855/2014,24,4
12021,2014-12-10,848/2014,24,4
9608,2014-11-21,846/2014,24,4
13029,2014-12-17,843/2014,24,4
2191,2014-09-29,827/2014,24,4
10112,2014-11-25,817/2014,24,4
3658,2014-10-09,812/2014,24,4
1592,2014-09-24,808/2014,24,4
7987,2014-11-10,808/2014,24,4
7302,2014-11-05,806/2014,24,4
10245,2014-11-26,804/2014,24,4
5663,2014-10-23,802/2014,24,4
3567,2014-10-08,789/2014,24,4
1361,2014-09-23,780/2014,24,4
4980,2014-10-20,766/2014,24,4
9848,2014-11-24,764/2014,24,4
10070,2014-11-25,762/2014,24,4
10605,2014-11-28,761/2014,24,4
11598,2014-12-05,759/2014,24,4
5459,2014-10-22,758/2014,24,4
1820,2014-09-25,753/2014,24,4
7376,2014-11-05,750/2014,24,4
6774,2014-10-31,749/2014,24,4
4198,2014-10-13,736/2014,24,4
11989,2014-12-09,731/2014,24,4
2390,2014-09-30,730/2014,24,4
4798,2014-10-17,730/2014,24,4
5052,2014-10-20,730/2014,24,4
8931,2014-11-17,730/2014,24,4
6499,2014-10-30,724/2014,24,4
283,2014-09-16,712/2014,24,4
3884,2014-10-10,712/2014,24,4
6177,2014-10-28,712/2014,24,4
9560,2014-11-21,702/2014,24,4
11479,2014-12-05,883/2014,24,3
10388,2014-11-27,874/2014,24,3
3595,2014-10-08,870/2014,24,3
1054,2014-09-22,868/2014,24,3
10088,2014-11-25,867/2014,24,3
2540,2014-10-01,864/2014,24,3
12895,2014-12-17,864/2014,24,3
11433,2014-12-04,863/2014,24,3
857,2014-09-19,862/2014,24,3
1513,2014-09-23,858/2014,24,3
3472,2014-10-08,855/2014,24,3
8359,2014-11-12,854/2014,24,3
5252,2014-10-21,851/2014,24,3
3247,2014-10-06,845/2014,24,3
7468,2014-11-06,842/2014,24,3
12018,2014-12-10,840/2014,24,3
4981,2014-10-20,836/2014,24,3
7723,2014-11-07,830/2014,24,3
12296,2014-12-11,826/2014,24,3
12457,2014-12-12,814/2014,24,3
11531,2014-12-05,809/2014,24,3
2022,2014-09-26,802/2014,24,3
10747,2014-12-01,802/2014,24,3
1243,2014-09-23,798/2014,24,3
7742,2014-11-07,796/2014,24,3
6160,2014-10-28,793/2014,24,3
9999,2014-11-25,786/2014,24,3
12155,2014-12-10,786/2014,24,3
2845,2014-10-02,785/2014,24,3
8091,2014-11-11,776/2014,24,3
10231,2014-11-26,776/2014,24,3
3122,2014-10-06,770/2014,24,3
4733,2014-10-16,770/2014,24,3
8206,2014-11-12,768/2014,24,3
12635,2014-12-15,767/2014,24,3
1944,2014-09-25,758/2014,24,3
5307,2014-10-21,753/2014,24,3
12145,2014-12-10,748/2014,24,3
3332,2014-10-07,746/2014,24,3
1110,2014-09-22,742/2014,24,3
8226,2014-11-12,740/2014,24,3
5453,2014-10-22,737/2014,24,3
981,2014-09-19,734/2014,24,3
7341,2014-11-05,732/2014,24,3
8949,2014-11-17,731/2014,24,3
9540,2014-11-20,721/2014,24,3
2354,2014-09-30,715/2014,24,3
12064,2014-12-10,714/2014,24,3
7889,2014-11-10,708/2014,24,3
3738,2014-10-09,702/2014,24,3
1643,2014-09-24,880/2014,24,2
7495,2014-11-06,862/2014,24,2
9433,2014-11-20,862/2014,24,2
7075,2014-11-04,852/2014,24,2
7900,2014-11-10,848/2014,24,2
1645,2014-09-24,846/2014,24,2
9391,2014-11-20,836/2014,24,2
8788,2014-11-17,833/2014,24,2
59,2014-09-15,832/2014,24,2
2196,2014-09-29,827/2014,24,2
8298,2014-11-12,825/2014,24,2
11987,2014-12-09,824/2014,24,2
1782,2014-09-25,811/2014,24,2
6869,2014-11-03,810/2014,24,2
9351,2014-11-19,809/2014,24,2
7995,2014-11-11,799/2014,24,2
5131,2014-10-20,796/2014,24,2
7317,2014-11-05,787/2014,24,2
12958,2014-12-17,787/2014,24,2
4732,2014-10-16,786/2014,24,2
10074,2014-11-25,784/2014,24,2
10195,2014-11-26,784/2014,24,2
9925,2014-11-24,777/2014,24,2
5970,2014-10-27,768/2014,24,2
10627,2014-11-28,768/2014,24,2
10370,2014-11-27,760/2014,24,2
513,2014-09-17,755/2014,24,2
9455,2014-11-20,748/2014,24,2
12863,2014-12-16,745/2014,24,2
12106,2014-12-10,742/2014,24,2
6012,2014-10-27,736/2014,24,2
2278,2014-09-29,729/2014,24,2
1894,2014-09-25,727/2014,24,2
58,2014-09-15,721/2014,24,2
10256,2014-11-26,720/2014,24,2
12873,2014-12-17,720/2014,24,2
4998,2014-10-20,718/2014,24,2
13088,2014-12-18,714/2014,24,2
10664,2014-11-28,713/2014,24,2
3460,2014-10-07,711/2014,24,2
11890,2014-12-09,708/2014,24,2
12056,2014-12-10,703/2014,24,2
5389,2014-10-22,874/2014,24,1
907,2014-09-19,842/2014,24,1
3239,2014-10-06,842/2014,24,1
7500,2014-11-06,830/2014,24,1
9642,2014-11-21,822/2014,24,1
4846,2014-10-17,795/2014,24,1
11085,2014-12-03,792/2014,24,1
5355,2014-10-22,717/2014,24,1
10302,2014-11-26,708/2014,24,1
5107,2014-10-20,878/2014,23,6
5495,2014-10-22,856/2014,23,6
10766,2014-12-01,850/2014,23,6
11762,2014-12-08,842/2014,23,6
5051,2014-10-20,829/2014,23,6
9456,2014-11-20,820/2014,23,6
2154,2014-09-29,819/2014,23,6
1158,2014-09-22,809/2014,23,6
2941,2014-10-03,797/2014,23,6
11106,2014-12-03,797/2014,23,6
9232,2014-11-19,791/2014,23,6
11546,2014-12-05,781/2014,23,6
10150,2014-11-26,773/2014,23,6
5664,2014-10-23,741/2014,23,6
5932,2014-10-27,734/2014,23,6
3513,2014-10-08,726/2014,23,6
2631,2014-10-01,725/2014,23,6
2316,2014-09-29,723/2014,23,6
617,2014-09-18,720/2014,23,6
8154,2014-11-11,707/2014,23,6
4549,2014-10-15,701/2014,23,6
12371,2014-12-11,881/2014,23,5
7786,2014-11-07,879/2014,23,5
12807,2014-12-16,876/2014,23,5
9193,2014-11-19,875/2014,23,5
10083,2014-11-25,869/2014,23,5
4187,2014-10-13,868/2014,23,5
7448,2014-11-06,863/2014,23,5
1440,2014-09-23,860/2014,23,5
1775,2014-09-25,860/2014,23,5
3314,2014-10-07,854/2014,23,5
11782,2014-12-08,849/2014,23,5
7077,2014-11-04,845/2014,23,5
2063,2014-09-26,841/2014,23,5
5060,2014-10-20,838/2014,23,5
1865,2014-09-25,835/2014,23,5
11829,2014-12-09,835/2014,23,5
1238,2014-09-23,831/2014,23,5
3497,2014-10-08,831/2014,23,5
6894,2014-11-03,830/2014,23,5
7600,2014-11-06,829/2014,23,5
2949,2014-10-03,825/2014,23,5
9070,2014-11-18,825/2014,23,5
9597,2014-11-21,823/2014,23,5
5318,2014-10-21,816/2014,23,5
11959,2014-12-09,814/2014,23,5
8323,2014-11-12,813/2014,23,5
5669,2014-10-23,811/2014,23,5
9826,2014-11-24,807/2014,23,5
8010,2014-11-11,803/2014,23,5
9598,2014-11-21,801/2014,23,5
8080,2014-11-11,798/2014,23,5
8913,2014-11-17,795/2014,23,5
12429,2014-12-12,790/2014,23,5
9152,2014-11-18,789/2014,23,5
6469,2014-10-29,788/2014,23,5
397,2014-09-16,779/2014,23,5
3092,2014-10-06,776/2014,23,5
5645,2014-10-23,763/2014,23,5
1791,2014-09-25,755/2014,23,5
9149,2014-11-18,754/2014,23,5
3161,2014-10-06,753/2014,23,5
10937,2014-12-02,751/2014,23,5
12407,2014-12-12,747/2014,23,5
5616,2014-10-23,741/2014,23,5
8201,2014-11-12,736/2014,23,5
6258,2014-10-28,735/2014,23,5
12835,2014-12-16,735/2014,23,5
12520,2014-12-12,729/2014,23,5
1383,2014-09-23,723/2014,23,5
3061,2014-10-03,720/2014,23,5
5983,2014-10-27,719/2014,23,5
11482,2014-12-05,718/2014,23,5
12964,2014-12-17,717/2014,23,5
3741,2014-10-09,713/2014,23,5
9529,2014-11-20,713/2014,23,5
12974,2014-12-17,707/2014,23,5
4248,2014-10-14,704/2014,23,5
13153,2014-12-18,702/2014,23,5
6428,2014-10-29,701/2014,23,5
12017,2014-12-10,701/2014,23,5
13032,2014-12-17,875/2014,23,4
6999,2014-11-03,873/2014,23,4
5697,2014-10-23,872/2014,23,4
12849,2014-12-16,869/2014,23,4
6919,2014-11-03,867/2014,23,4
5600,2014-10-23,865/2014,23,4
5665,2014-10-23,863/2014,23,4
885,2014-09-19,859/2014,23,4
499,2014-09-17,857/2014,23,4
11994,2014-12-09,857/2014,23,4
3616,2014-10-08,853/2014,23,4
8700,2014-11-14,848/2014,23,4
7046,2014-11-04,847/2014,23,4
10908,2014-12-02,847/2014,23,4
12298,2014-12-11,832/2014,23,4
1018,2014-09-22,827/2014,23,4
6938,2014-11-03,819/2014,23,4
8559,2014-11-13,817/2014,23,4
10365,2014-11-27,814/2014,23,4
5163,2014-10-21,811/2014,23,4
3931,2014-10-10,807/2014,23,4
2448,2014-09-30,804/2014,23,4
11181,2014-12-03,792/2014,23,4
12806,2014-12-16,791/2014,23,4
9589,2014-11-21,785/2014,23,4
3781,2014-10-09,782/2014,23,4
11764,2014-12-08,779/2014,23,4
8730,2014-11-14,775/2014,23,4
9526,2014-11-20,775/2014,23,4
10863,2014-12-01,773/2014,23,4
7536,2014-11-06,772/2014,23,4
5211,2014-10-21,767/2014,23,4
12554,2014-12-15,765/2014,23,4
3139,2014-10-06,763/2014,23,4
6635,2014-10-30,763/2014,23,4
12542,2014-12-12,760/2014,23,4
4180,2014-10-13,758/2014,23,4
10457,2014-11-27,757/2014,23,4
12697,2014-12-15,757/2014,23,4
7494,2014-11-06,755/2014,23,4
11440,2014-12-04,737/2014,23,4
1872,2014-09-25,735/2014,23,4
6016,2014-10-27,732/2014,23,4
10129,2014-11-26,709/2014,23,4
886,2014-09-19,703/2014,23,4
8905,2014-11-17,883/2014,23,3
1016,2014-09-22,881/2014,23,3
1558,2014-09-24,875/2014,23,3
9637,2014-11-21,870/2014,23,3
7436,2014-11-06,869/2014,23,3
3053,2014-10-03,866/2014,23,3
4690,2014-10-16,851/2014,23,3
10474,2014-11-27,851/2014,23,3
9364,2014-11-19,841/2014,23,3
9401,2014-11-20,841/2014,23,3
6304,2014-10-29,838/2014,23,3
1027,2014-09-22,837/2014,23,3
414,2014-09-16,829/2014,23,3
13096,2014-12-18,822/2014,23,3
10805,2014-12-01,819/2014,23,3
5142,2014-10-20,813/2014,23,3
9491,2014-11-20,810/2014,23,3
13083,2014-12-18,800/2014,23,3
6546,2014-10-30,797/2014,23,3
4273,2014-10-14,793/2014,23,3
11200,2014-12-03,789/2014,23,3
2310,2014-09-29,781/2014,23,3
11929,2014-12-09,774/2014,23,3
1684,2014-09-24,773/2014,23,3
1811,2014-09-25,771/2014,23,3
12541,2014-12-12,769/2014,23,3
10214,2014-11-26,766/2014,23,3
5210,2014-10-21,758/2014,23,3
9996,2014-11-25,753/2014,23,3
5259,2014-10-21,750/2014,23,3
5528,2014-10-23,748/2014,23,3
9850,2014-11-24,738/2014,23,3
8263,2014-11-12,735/2014,23,3
10625,2014-11-28,731/2014,23,3
12319,2014-12-11,725/2014,23,3
13034,2014-12-18,717/2014,23,3
12626,2014-12-15,704/2014,23,3
10364,2014-11-27,701/2014,23,3
5132,2014-10-20,879/2014,23,2
4738,2014-10-16,867/2014,23,2
7397,2014-11-05,867/2014,23,2
1821,2014-09-25,853/2014,23,2
9486,2014-11-20,848/2014,23,2
11320,2014-12-04,847/2014,23,2
11513,2014-12-05,845/2014,23,2
2294,2014-09-29,832/2014,23,2
6436,2014-10-29,832/2014,23,2
11885,2014-12-09,823/2014,23,2
12077,2014-12-10,815/2014,23,2
11215,2014-12-03,813/2014,23,2
3694,2014-10-09,807/2014,23,2
3096,2014-10-06,801/2014,23,2
4348,2014-10-14,794/2014,23,2
7818,2014-11-10,792/2014,23,2
10618,2014-11-28,791/2014,23,2
5550,2014-10-23,785/2014,23,2
8223,2014-11-12,782/2014,23,2
3067,2014-10-03,776/2014,23,2
8030,2014-11-11,769/2014,23,2
4697,2014-10-16,764/2014,23,2
12500,2014-12-12,759/2014,23,2
4903,2014-10-17,757/2014,23,2
3462,2014-10-07,751/2014,23,2
7994,2014-11-11,747/2014,23,2
2986,2014-10-03,745/2014,23,2
10771,2014-12-01,744/2014,23,2
2511,2014-09-30,742/2014,23,2
11096,2014-12-03,741/2014,23,2
5836,2014-10-24,739/2014,23,2
4219,2014-10-14,736/2014,23,2
6355,2014-10-29,735/2014,23,2
1401,2014-09-23,722/2014,23,2
10813,2014-12-01,719/2014,23,2
148,2014-09-15,717/2014,23,2
4595,2014-10-16,717/2014,23,2
7741,2014-11-07,713/2014,23,2
747,2014-09-18,710/2014,23,2
6528,2014-10-30,708/2014,23,2
8442,2014-11-13,863/2014,23,1
344,2014-09-16,835/2014,23,1
372,2014-09-16,806/2014,23,1
8148,2014-11-11,776/2014,23,1
1707,2014-09-24,726/2014,23,1
9266,2014-11-19,716/2014,23,1
10199,2014-11-26,707/2014,23,1
7170,2014-11-04,856/2014,22,6
11620,2014-12-05,849/2014,22,6
1553,2014-09-24,847/2014,22,6
5477,2014-10-22,847/2014,22,6
3333,2014-10-07,841/2014,22,6
4888,2014-10-17,834/2014,22,6
923,2014-09-19,826/2014,22,6
11814,2014-12-08,819/2014,22,6
6835,2014-10-31,813/2014,22,6
6743,2014-10-31,806/2014,22,6
11002,2014-12-02,805/2014,22,6
11068,2014-12-03,803/2014,22,6
255,2014-09-16,799/2014,22,6
2740,2014-10-02,774/2014,22,6
12345,2014-12-11,756/2014,22,6
12798,2014-12-16,735/2014,22,6
8048,2014-11-11,734/2014,22,6
2400,2014-09-30,733/2014,22,6
2925,2014-10-03,725/2014,22,6
6652,2014-10-30,722/2014,22,6
11974,2014-12-09,717/2014,22,6
2573,2014-10-01,707/2014,22,6
9507,2014-11-20,706/2014,22,6
12916,2014-12-17,706/2014,22,6
3544,2014-10-08,884/2014,22,5
9176,2014-11-19,884/2014,22,5
4882,2014-10-17,875/2014,22,5
2735,2014-10-02,874/2014,22,5
10186,2014-11-26,874/2014,22,5
46,2014-09-15,869/2014,22,5
9510,2014-11-20,868/2014,22,5
7638,2014-11-07,866/2014,22,5
11562,2014-12-05,866/2014,22,5
931,2014-09-19,865/2014,22,5
1235,2014-09-23,862/2014,22,5
10336,2014-11-27,859/2014,22,5
6685,2014-10-31,852/2014,22,5
6538,2014-10-30,840/2014,22,5
5548,2014-10-23,830/2014,22,5
11832,2014-12-09,830/2014,22,5
5446,2014-10-22,824/2014,22,5
12734,2014-12-16,822/2014,22,5
